Time,x[1],x[2],x[3]
0.027534,-0.3800314,-13.339338,4.3063507
0.027535,-0.2464237,-13.382097,4.245343
0.027536,-0.11239148,-13.424244,4.1839156
0.027537,0.02205913,-13.465774,4.1220703
0.027538,0.15692197,-13.506683,4.059809
0.027539,0.29219076,-13.546968,3.9971344
0.02754,0.42785928,-13.586625,3.9340482
0.027541,0.5639212,-13.6256485,3.8705528
0.027542,0.7003702,-13.664035,3.8066502
0.027543,0.8371998,-13.70178,3.7423427
0.027544,0.9744037,-13.73888,3.6776328
0.027545,1.1119753,-13.7753315,3.6125226
0.027546,1.2499081,-13.81113,3.5470145
0.027547,1.3881958,-13.846271,3.4811108
0.027548,1.5268314,-13.880751,3.4148142
0.027549,1.6658086,-13.914565,3.3481266
0.02755,1.8051205,-13.947712,3.2810512
0.027551,1.9447606,-13.980185,3.2135897
0.027552,2.084722,-14.011982,3.1457453
0.027553,2.224998,-14.043098,3.07752
0.027554,2.3655818,-14.073531,3.0089166
0.027555,2.5064664,-14.103275,2.9399378
0.027556,2.647645,-14.132329,2.8705862
0.027557,2.7891107,-14.1606865,2.8008645
0.027558,2.9308565,-14.188345,2.730775
0.027559,3.0728753,-14.215301,2.660321
0.02756,3.2151601,-14.2415495,2.589505
0.027561,3.357704,-14.26709,2.5183299
0.027562,3.5004995,-14.291915,2.446798
0.027563,3.64354,-14.316024,2.374913
0.027564,3.7868176,-14.339413,2.3026772
0.027565,3.9303257,-14.362077,2.2300935
0.027566,4.0740566,-14.384013,2.1571648
0.027567,4.2180037,-14.405219,2.0838945
0.027568,4.362159,-14.42569,2.0102851
0.027569,4.506515,-14.445423,1.9363399
0.02757,4.651065,-14.464416,1.8620617
0.027571,4.7958007,-14.482663,1.7874539
0.027572,4.940716,-14.500163,1.7125193
0.027573,5.0858016,-14.516912,1.6372612
0.027574,5.2310514,-14.5329075,1.5616826
0.027575,5.376457,-14.548145,1.4857868
0.027576,5.5220118,-14.562622,1.409577
0.027577,5.6677074,-14.576336,1.3330564
0.027578,5.813536,-14.589282,1.2562284
0.027579,5.9594903,-14.6014595,1.1790962
0.02758,6.1055627,-14.612864,1.101663
0.027581,6.251745,-14.623491,1.0239322
0.027582,6.39803,-14.633341,0.94590735
0.027583,6.5444093,-14.642408,0.86759174
0.027584,6.6908755,-14.650692,0.7889887
0.027585,6.8374205,-14.658188,0.71010184
0.027586,6.9840364,-14.664893,0.63093454
0.027587,7.130716,-14.670805,0.55149037
0.027588,7.27745,-14.675921,0.47177285
0.027589,7.4242315,-14.68024,0.3917855
0.02759,7.571052,-14.683757,0.31153196
0.027591,7.717904,-14.68647,0.23101585
0.027592,7.864779,-14.688376,0.15024076
0.027593,8.011669,-14.689473,0.0692104
0.027594,8.1585655,-14.689759,-0.0120715555
0.027595,8.305462,-14.689231,-0.09360138
0.027596,8.452348,-14.687886,-0.17537536
0.027597,8.599216,-14.685723,-0.2573897
0.027598,8.746059,-14.682738,-0.3396406
0.027599,8.892869,-14.678929,-0.42212427
0.0276,9.039636,-14.674294,-0.50483686
0.027601,9.186352,-14.668832,-0.58777446
0.027602,9.33301,-14.662539,-0.6709332
0.027603,9.4796,-14.655413,-0.7543092
0.027604,9.626115,-14.647451,-0.83789843
0.027605,9.772546,-14.638654,-0.9216971
0.027606,9.918885,-14.629017,-1.0057011
0.027607,10.065124,-14.618539,-1.0899062
0.027608,10.211253,-14.607218,-1.1743088
0.027609,10.357265,-14.595052,-1.2589046
0.02761,10.503151,-14.58204,-1.3436894
0.027611,10.648903,-14.568178,-1.4286594
0.027612,10.794512,-14.553466,-1.5138103
0.027613,10.93997,-14.537901,-1.5991378
0.027614,11.085267,-14.521482,-1.684638
0.027615,11.230396,-14.504208,-1.7703065
0.027616,11.375349,-14.486075,-1.8561392
0.027617,11.520115,-14.467084,-1.9421318
0.027618,11.664687,-14.447232,-2.02828
0.027619,11.809057,-14.426518,-2.1145794
0.02762,11.953215,-14.404941,-2.2010262
0.027621,12.097153,-14.382497,-2.2876155
0.027622,12.240862,-14.359187,-2.3743432
0.027623,12.384334,-14.33501,-2.4612048
0.027624,12.527559,-14.309963,-2.548196
0.027625,12.67053,-14.284045,-2.6353126
0.027626,12.813237,-14.2572565,-2.7225497
0.027627,12.955672,-14.229594,-2.8099031
0.027628,13.097826,-14.201057,-2.8973684
0.027629,13.239691,-14.171646,-2.984941
0.02763,13.381256,-14.141358,-3.0726163
0.027631,13.522515,-14.110193,-3.16039
0.027632,13.663458,-14.078151,-3.2482574
0.027633,13.804075,-14.045228,-3.3362138
0.027634,13.944359,-14.011426,-3.4242547
0.027635,14.084301,-13.976743,-3.5123756
0.027636,14.223891,-13.941178,-3.6005719
0.027637,14.363121,-13.904731,-3.6888387
0.027638,14.501983,-13.867401,-3.7771714
0.027639,14.640467,-13.829187,-3.8655655
0.02764,14.7785635,-13.79009,-3.954016
0.027641,14.9162655,-13.750107,-4.0425186
0.027642,15.053563,-13.709239,-4.131068
0.027643,15.190447,-13.667485,-4.21966
0.027644,15.32691,-13.6248455,-4.3082895
0.027645,15.462941,-13.58132,-4.3969517
0.027646,15.598533,-13.536906,-4.485642
0.027647,15.733676,-13.491607,-4.5743556
0.027648,15.868362,-13.445419,-4.6630874
0.027649,16.002583,-13.398345,-4.7518325
0.02765,16.136326,-13.350383,-4.840586
0.027651,16.269587,-13.301533,-4.9293437
0.027652,16.402353,-13.251796,-5.0181
0.027653,16.53462,-13.201171,-5.1068497
0.027654,16.666374,-13.149659,-5.1955886
0.027655,16.79761,-13.0972595,-5.284312
0.027656,16.928316,-13.043973,-5.373014
0.027657,17.058487,-12.9897995,-5.46169
0.027658,17.18811,-12.934739,-5.550335
0.027659,17.317179,-12.878793,-5.638944
0.02766,17.445683,-12.82196,-5.7275124
0.027661,17.573614,-12.764242,-5.816035
0.027662,17.700964,-12.70564,-5.9045057
0.027663,17.827724,-12.6461525,-5.992921
0.027664,17.953884,-12.585781,-6.081275
0.027665,18.079437,-12.524527,-6.169563
0.027666,18.204372,-12.46239,-6.257779
0.027667,18.328682,-12.399372,-6.345919
0.027668,18.452356,-12.335472,-6.433977
0.027669,18.575388,-12.270693,-6.521949
0.02767,18.697767,-12.205033,-6.6098285
0.027671,18.819487,-12.138496,-6.6976113
0.027672,18.940535,-12.071081,-6.785292
0.027673,19.060905,-12.00279,-6.8728657
0.027674,19.180588,-11.933624,-6.9603267
0.027675,19.299574,-11.8635845,-7.04767
0.027676,19.417856,-11.792671,-7.13489
0.027677,19.535425,-11.720887,-7.221982
0.027678,19.652271,-11.648232,-7.3089414
0.027679,19.768387,-11.574709,-7.3957615
0.02768,19.883762,-11.500318,-7.482438
0.027681,19.99839,-11.42506,-7.568966
0.027682,20.11226,-11.348939,-7.6553392
0.027683,20.225367,-11.271955,-7.741553
0.027684,20.337698,-11.194108,-7.827602
0.027685,20.449245,-11.115402,-7.9134808
0.027686,20.560003,-11.035839,-7.9991846
0.027687,20.66996,-10.95542,-8.084707
0.027688,20.779108,-10.8741455,-8.170045
0.027689,20.88744,-10.792019,-8.255191
0.02769,20.994946,-10.709043,-8.340139
0.027691,21.101618,-10.625217,-8.424888
0.027692,21.207447,-10.540545,-8.509428
0.027693,21.312426,-10.4550295,-8.593756
0.027694,21.416544,-10.36867,-8.677866
0.027695,21.519796,-10.281472,-8.761752
0.027696,21.622171,-10.193437,-8.845411
0.027697,21.723661,-10.104565,-8.928836
0.027698,21.82426,-10.01486,-9.012021
0.027699,21.923956,-9.924325,-9.094962
0.0277,22.022743,-9.832962,-9.177653
0.027701,22.120613,-9.740773,-9.26009
0.027702,22.217556,-9.647761,-9.342265
0.027703,22.313566,-9.553928,-9.424175
0.027704,22.408632,-9.459278,-9.505814
0.027705,22.502748,-9.363813,-9.587175
0.027706,22.595905,-9.267536,-9.668255
0.027707,22.688097,-9.170449,-9.749048
0.027708,22.779312,-9.072556,-9.829548
0.027709,22.869545,-8.973859,-9.90975
0.02771,22.958786,-8.874362,-9.989648
0.027711,23.04703,-8.774067,-10.069238
0.027712,23.134266,-8.672978,-10.148514
0.027713,23.220486,-8.571098,-10.22747
0.027714,23.305685,-8.46843,-10.306102
0.027715,23.389853,-8.364977,-10.384402
0.027716,23.472982,-8.260743,-10.462368
0.027717,23.555065,-8.15573,-10.539993
0.027718,23.636093,-8.049944,-10.617272
0.027719,23.71606,-7.9433866,-10.6942
0.02772,23.794958,-7.8360615,-10.770769
0.027721,23.87278,-7.727972,-10.846977
0.027722,23.949516,-7.619123,-10.922818
0.027723,24.02516,-7.509517,-10.998285
0.027724,24.099703,-7.3991585,-11.073375
0.027725,24.17314,-7.2880507,-11.14808
0.027726,24.245462,-7.176198,-11.222397
0.027727,24.316662,-7.0636044,-11.29632
0.027728,24.386732,-6.950273,-11.369843
0.027729,24.455666,-6.836209,-11.442961
0.02773,24.523453,-6.721415,-11.515669
0.027731,24.590092,-6.6058965,-11.587962
0.027732,24.65557,-6.4896574,-11.659834
0.027733,24.719881,-6.372701,-11.73128
0.027734,24.78302,-6.255033,-11.802296
0.027735,24.84498,-6.1366568,-11.872874
0.027736,24.905752,-6.017577,-11.943011
0.027737,24.965328,-5.897798,-12.012701
0.027738,25.023705,-5.777324,-12.081939
0.027739,25.080873,-5.656161,-12.150719
0.02774,25.136826,-5.5343113,-12.219037
0.027741,25.191557,-5.4117813,-12.286886
0.027742,25.24506,-5.288575,-12.354263
0.027743,25.297327,-5.1646976,-12.421162
0.027744,25.34835,-5.0401535,-12.487577
0.027745,25.398127,-4.914948,-12.553504
0.027746,25.446648,-4.7890854,-12.618937
0.027747,25.493906,-4.6625705,-12.68387
0.027748,25.539898,-4.5354095,-12.748301
0.027749,25.584614,-4.407606,-12.812222
0.02775,25.628048,-4.2791667,-12.875628
0.027751,25.670195,-4.1500955,-12.938516
0.027752,25.711046,-4.020398,-13.000879
0.027753,25.7506,-3.8900795,-13.062713
0.027754,25.788847,-3.7591455,-13.124012
0.027755,25.82578,-3.6276011,-13.184772
0.027756,25.861397,-3.495452,-13.244987
0.027757,25.895687,-3.362703,-13.304651
0.027758,25.928648,-3.2293606,-13.363763
0.027759,25.960274,-3.0954297,-13.422314
0.02776,25.990555,-2.9609163,-13.480301
0.027761,26.01949,-2.8258257,-13.537718
0.027762,26.04707,-2.6901636,-13.594561
0.027763,26.073292,-2.5539362,-13.650825
0.027764,26.098146,-2.417149,-13.706504
0.027765,26.121632,-2.279808,-13.761594
0.027766,26.143742,-2.1419191,-13.816091
0.027767,26.164469,-2.0034883,-13.869988
0.027768,26.18381,-1.8645214,-13.923282
0.027769,26.201757,-1.7250247,-13.975967
0.02777,26.218307,-1.5850041,-14.02804
0.027771,26.233456,-1.4444659,-14.0794935
0.027772,26.247196,-1.3034163,-14.130325
0.027773,26.259521,-1.1618614,-14.180529
0.027774,26.270432,-1.0198077,-14.230101
0.027775,26.279917,-0.87726146,-14.279036
0.027776,26.287975,-0.7342291,-14.327329
0.027777,26.2946,-0.590717,-14.374975
0.027778,26.299788,-0.44673175,-14.421971
0.027779,26.303534,-0.30227977,-14.468312
0.02778,26.305832,-0.15736768,-14.513992
0.027781,26.306679,-0.012002103,-14.559008
0.027782,26.30607,0.13381028,-14.6033535
0.027783,26.304,0.28006276,-14.647026
0.027784,26.300467,0.42674857,-14.69002
0.027785,26.295464,0.5738609,-14.732331
0.027786,26.288988,0.7213929,-14.773954
0.027787,26.281034,0.8693377,-14.814886
0.027788,26.2716,1.0176883,-14.855122
0.027789,26.26068,1.1664377,-14.894655
0.02779,26.24827,1.315579,-14.933484
0.027791,26.234367,1.465105,-14.971603
0.027792,26.218967,1.6150087,-15.009008
0.027793,26.202066,1.7652829,-15.045695
0.027794,26.18366,1.9159203,-15.081658
0.027795,26.163746,2.0669136,-15.116894
0.027796,26.14232,2.2182558,-15.151397
0.027797,26.119379,2.369939,-15.1851635
0.027798,26.094921,2.5219564,-15.218189
0.027799,26.06894,2.6743004,-15.250469
0.0278,26.041433,2.8269634,-15.282001
0.027801,26.0124,2.9799378,-15.312776
0.027802,25.981834,3.1332161,-15.34279
0.027803,25.949734,3.286791,-15.372041
0.027804,25.916098,3.4406545,-15.400521
0.027805,25.88092,3.5947988,-15.428228
0.027806,25.8442,3.7492166,-15.455155
0.027807,25.805935,3.9038992,-15.481296
0.027808,25.76612,4.05884,-15.506644
0.027809,25.724756,4.2140293,-15.531197
0.02781,25.681839,4.369461,-15.554946
0.027811,25.637367,4.525126,-15.577884
0.027812,25.591337,4.681016,-15.600002
0.027813,25.543747,4.837123,-15.621296
0.027814,25.494593,4.993439,-15.641755
0.027815,25.443876,5.1499553,-15.661369
0.027816,25.391594,5.3066635,-15.680128
0.027817,25.337742,5.4635553,-15.69802
0.027818,25.282322,5.620621,-15.7150345
0.027819,25.22533,5.777853,-15.731152
0.02782,25.166765,5.935241,-15.746359
0.027821,25.106625,6.092777,-15.760636
0.027822,25.044909,6.2504506,-15.773964
0.027823,24.981615,6.4082527,-15.786315
0.027824,24.916742,6.5661736,-15.797665
0.027825,24.85029,6.7242026,-15.807979
0.027826,24.782259,6.8823295,-15.81722
0.027827,24.712645,7.040543,-15.825346
0.027828,24.641447,7.1988325,-15.832305
0.027829,24.568668,7.3571854,-15.838041
0.02783,24.494303,7.5155888,-15.842487
0.027831,24.418356,7.6740303,-15.845563
0.027832,24.340822,7.832495,-15.84718
0.027833,24.261705,7.9909687,-15.84723
0.027834,24.181004,8.149434,-15.8455925
0.027835,24.098717,8.307875,-15.842119
0.027836,24.014847,8.4662695,-15.836645
0.027837,23.929392,8.624599,-15.828972
0.027838,23.842354,8.782841,-15.818872
0.027839,23.753735,8.9409685,-15.806077
0.02784,23.663536,9.098952,-15.790275
0.027841,23.571756,9.2567625,-15.771102
0.027842,23.478401,9.414361,-15.748135
0.027843,23.38347,9.571711,-15.720882
0.027844,23.286968,9.728763,-15.688768
0.027845,23.188896,9.885467,-15.651129
0.027846,23.08926,10.041764,-15.607188
0.027847,22.988062,10.197587,-15.556048
0.027848,22.88531,10.352858,-15.496674
0.027849,22.781008,10.507488,-15.427865
0.02785,22.675163,10.661379,-15.348242
0.027851,22.567783,10.814411,-15.25622
0.027852,22.458878,10.966455,-15.149988
0.027853,22.348457,11.117357,-15.027478
0.027854,22.236536,11.266942,-14.886346
0.027855,22.123125,11.415012,-14.723947
0.027856,22.008242,11.56134,-14.537313
0.027857,21.891905,11.705667,-14.323154
0.027858,21.774136,11.847699,-14.077833
0.027859,21.654959,11.987106,-13.797395
0.02786,21.534403,12.123516,-13.477596
0.027861,21.4125,12.256513,-13.113959
0.027862,21.289286,12.385633,-12.701855
0.027863,21.164803,12.510372,-12.236629
0.027864,21.039095,12.630175,-11.713777
0.027865,20.912216,12.744442,-11.129157
0.027866,20.784227,12.85254,-10.479259
0.027867,20.65519,12.953801,-9.761499
0.027868,20.525175,13.047539,-8.974562
0.027869,20.394266,13.133062,-8.118729
0.02787,20.262545,13.209691,-7.196205
0.027871,20.130104,13.276779,-6.2113647
0.027872,19.997042,13.333734,-5.1709075
0.027873,19.863464,13.380041,-4.0838585
0.027874,19.729479,13.415292,-2.9614172
0.027875,19.595196,13.439195,-1.8166184
0.027876,19.460733,13.451597,-0.6638256
0.027877,19.326202,13.452495,0.48190755
0.027878,19.191721,13.442033,1.6055425
0.027879,19.0574,13.420506,2.6927671
0.02788,18.923346,13.388342,3.7306378
0.027881,18.789665,13.346094,4.7080927
0.027882,18.656456,13.294412,5.616301
0.027883,18.523806,13.23402,6.4488306
0.027884,18.391802,13.165701,7.2016425
0.027885,18.260515,13.09026,7.8729415
0.027886,18.130018,13.008513,8.462923
0.027887,18.000364,12.921267,8.973452
0.027888,17.871607,12.829299,9.407711
0.027889,17.743792,12.733353,9.769868
0.02789,17.616951,12.634126,10.064749
0.027891,17.491117,12.532265,10.297568
0.027892,17.366314,12.428363,10.473704
0.027893,17.242556,12.322962,10.5985155
0.027894,17.119858,12.216547,10.677206
0.027895,16.998226,12.109554,10.714733
0.027896,16.877666,12.002374,10.715746
0.027897,16.758179,11.895347,10.684546
0.027898,16.63976,11.788777,10.625077
0.027899,16.5224,11.682928,10.540919
0.0279,16.406097,11.57803,10.435307
0.027901,16.290836,11.474283,10.311137
0.027902,16.176607,11.3718605,10.171002
0.027903,16.063395,11.270908,10.017207
0.027904,15.951183,11.171555,9.851795
0.027905,15.839957,11.073905,9.676576
0.027906,15.729699,10.97805,9.493143
0.027907,15.62039,10.884065,9.302907
0.027908,15.512012,10.79201,9.107106
0.027909,15.404543,10.701938,8.90683
0.02791,15.297966,10.613886,8.703033
0.027911,15.192259,10.527885,8.496559
0.027912,15.087401,10.443961,8.28814
0.027913,14.983373,10.362127,8.078425
0.027914,14.880152,10.282394,7.8679776
0.027915,14.777718,10.204768,7.6572924
0.027916,14.676049,10.129248,7.446802
0.027917,14.575126,10.05583,7.236886
0.027918,14.474925,9.984508,7.0278726
0.027919,14.375428,9.915269,6.8200507
0.02792,14.276613,9.848102,6.6136703
0.027921,14.178459,9.7829895,6.40895
0.027922,14.080947,9.719916,6.2060776
0.027923,13.984055,9.658861,6.005217
0.027924,13.887763,9.599805,5.8065095
0.027925,13.792051,9.542724,5.6100764
0.027926,13.696901,9.487595,5.4160204
0.027927,13.602293,9.434395,5.2244306
0.027928,13.508207,9.383098,5.0353813
0.027929,13.414625,9.333678,4.8489347
0.02793,13.3215275,9.28611,4.6651425
0.027931,13.228897,9.240367,4.4840474
0.027932,13.136714,9.196421,4.305683
0.027933,13.044963,9.154243,4.130076
0.027934,12.953624,9.11381,3.9572465
0.027935,12.86268,9.075089,3.7872083
0.027936,12.772117,9.038056,3.619971
0.027937,12.681914,9.002681,3.4555385
0.027938,12.592057,8.968936,3.2939115
0.027939,12.50253,8.936793,3.135087
0.02794,12.413316,8.906225,2.9790585
0.027941,12.3244,8.877203,2.8258176
0.027942,12.235767,8.849699,2.6753523
0.027943,12.147402,8.823687,2.5276494
0.027944,12.059288,8.799137,2.382693
0.027945,11.971414,8.776024,2.2404666
0.027946,11.883763,8.754318,2.1009517
0.027947,11.796323,8.733995,1.9641286
0.027948,11.709079,8.715027,1.8299766
0.027949,11.622018,8.697387,1.6984738
0.02795,11.535127,8.681048,1.569598
0.027951,11.448393,8.665986,1.4433261
0.027952,11.361803,8.652174,1.3196343
0.027953,11.275345,8.6395855,1.1984987
0.027954,11.189007,8.628195,1.0798948
0.027955,11.1027775,8.617979,0.96379787
0.027956,11.016644,8.608911,0.85018295
0.027957,10.930595,8.600967,0.73902506
0.027958,10.844621,8.594122,0.6302991
0.027959,10.758709,8.588353,0.52397984
0.02796,10.672851,8.583634,0.42004228
0.027961,10.587033,8.579945,0.31846118
0.027962,10.501248,8.577258,0.21921171
0.027963,10.415484,8.575552,0.12226896
0.027964,10.329734,8.574805,0.0276083
0.027965,10.243985,8.574992,-0.06479477
0.027966,10.158231,8.576094,-0.15496448
0.027967,10.072461,8.578085,-0.24292482
0.027968,9.986667,8.580944,-0.32869956
0.027969,9.900839,8.584651,-0.41231215
0.02797,9.81497,8.589184,-0.49378574
0.027971,9.729053,8.59452,-0.5731432
0.027972,9.643078,8.600639,-0.650407
0.027973,9.557037,8.607521,-0.7255994
0.027974,9.470924,8.615145,-0.7987422
0.027975,9.384732,8.623489,-0.8698568
0.027976,9.298452,8.632535,-0.9389644
0.027977,9.212079,8.6422615,-1.0060858
0.027978,9.125605,8.65265,-1.0712413
0.027979,9.039024,8.66368,-1.1344508
0.02798,8.95233,8.675333,-1.195734
0.027981,8.865515,8.687589,-1.2551101
0.027982,8.778576,8.700429,-1.312598
0.027983,8.6915045,8.713834,-1.3682159
0.027984,8.604297,8.727787,-1.421982
0.027985,8.516948,8.742268,-1.4739138
0.027986,8.42945,8.757259,-1.5240284
0.027987,8.341801,8.772742,-1.5723429
0.027988,8.253994,8.7887,-1.6188735
0.027989,8.166025,8.805114,-1.6636363
0.02799,8.07789,8.821967,-1.706647
0.027991,7.9895844,8.839241,-1.7479208
0.027992,7.901104,8.856919,-1.7874725
0.027993,7.8124447,8.874985,-1.8253167
0.027994,7.723603,8.89342,-1.8614674
0.027995,7.634575,8.912209,-1.8959383
0.027996,7.5453577,8.931334,-1.9287428
0.027997,7.4559474,8.950778,-1.959894
0.027998,7.366341,8.970526,-1.9894042
0.027999,7.276536,8.990561,-2.017286
0.028,7.186529,9.010866,-2.0435514
0.028001,7.096318,9.031426,-2.0682118
0.028002,7.0058994,9.052225,-2.0912786
0.028003,6.915272,9.073247,-2.1127625
0.028004,6.824434,9.094475,-2.1326745
0.028005,6.733382,9.115895,-2.1510248
0.028006,6.6421156,9.13749,-2.1678233
0.028007,6.550632,9.159246,-2.1830804
0.028008,6.45893,9.181147,-2.1968052
0.028009,6.3670087,9.203177,-2.209007
0.02801,6.274866,9.225322,-2.219695
0.028011,6.182502,9.247566,-2.2288785
0.028012,6.089915,9.269895,-2.2365656
0.028013,5.9971037,9.292293,-2.242765
0.028014,5.9040685,9.314745,-2.2474852
0.028015,5.8108087,9.337237,-2.2507346
0.028016,5.717324,9.359755,-2.2525208
0.028017,5.623614,9.382283,-2.2528524
0.028018,5.5296783,9.404807,-2.2517369
0.028019,5.4355173,9.427313,-2.2491827
0.02802,5.341132,9.449786,-2.2451975
0.028021,5.246522,9.472213,-2.2397892
0.028022,5.151688,9.494577,-2.2329657
0.028023,5.0566306,9.516867,-2.224735
0.028024,4.961351,9.539067,-2.2151055
0.028025,4.8658495,9.561165,-2.204085
0.028026,4.7701283,9.583144,-2.1916823
0.028027,4.674187,9.604994,-2.1779058
0.028028,4.5780287,9.6266985,-2.1627643
0.028029,4.4816537,9.648245,-2.1462665
0.02803,4.385064,9.66962,-2.128422
0.028031,4.288262,9.690808,-2.1092405
0.028032,4.191249,9.7118,-2.0887318
0.028033,4.0940266,9.732579,-2.0669062
0.028034,3.996598,9.753134,-2.0437744
0.028035,3.898965,9.77345,-2.019348
0.028036,3.8011298,9.793516,-1.993638
0.028037,3.7030954,9.813319,-1.9666572
0.028038,3.6048644,9.832846,-1.9384179
0.028039,3.5064394,9.852083,-1.9089338
0.02804,3.4078236,9.87102,-1.8782185
0.028041,3.30902,9.889644,-1.8462868
0.028042,3.2100317,9.907942,-1.8131539
0.028043,3.1108623,9.925903,-1.7788355
0.028044,3.011515,9.943515,-1.7433485
0.028045,2.9119933,9.960766,-1.7067103
0.028046,2.812301,9.977645,-1.6689391
0.028047,2.7124414,9.994142,-1.6300538
0.028048,2.6124194,10.010242,-1.5900742
0.028049,2.512238,10.025939,-1.549021
0.02805,2.411902,10.04122,-1.5069156
0.028051,2.311415,10.056074,-1.4637802
0.028052,2.2107818,10.070492,-1.419638
0.028053,2.1100066,10.084464,-1.3745134
0.028054,2.009094,10.09798,-1.3284309
0.028055,1.9080486,10.11103,-1.281416
0.028056,1.806875,10.123605,-1.2334958
0.028057,1.7055781,10.135696,-1.1846976
0.028058,1.6041627,10.147296,-1.1350496
0.028059,1.5026338,10.158395,-1.0845804
0.02806,1.4009964,10.168984,-1.0333203
0.028061,1.2992558,10.179058,-0.98129994
0.028062,1.197417,10.188608,-0.9285505
0.028063,1.0954853,10.197627,-0.8751036
0.028064,0.99346626,10.206108,-0.82099223
0.028065,0.89136505,10.214045,-0.76624984
0.028066,0.7891872,10.221431,-0.7109095
0.028067,0.6869382,10.228261,-0.65500563
0.028068,0.5846238,10.2345295,-0.5985732
0.028069,0.48224953,10.240231,-0.5416472
0.02807,0.3798211,10.24536,-0.48426265
0.028071,0.27734423,10.249915,-0.42645547
0.028072,0.17482473,10.253888,-0.36826164
0.028073,0.072268404,10.257278,-0.30971682
0.028074,-0.030318892,10.260082,-0.25085717
0.028075,-0.13293128,10.262295,-0.1917188
0.028076,-0.23556282,10.263915,-0.13233775
0.028077,-0.3382076,10.264941,-0.072749496
0.028078,-0.44085965,10.265369,-0.012989794
0.028079,-0.543513,10.2652,0.04690604
0.02808,-0.6461617,10.264431,0.10690319
0.028081,-0.7487996,10.263062,0.1669673
0.028082,-0.8514209,10.261091,0.22706443
0.028083,-0.9540194,10.25852,0.28716123
0.028084,-1.0565892,10.255348,0.3472251
0.028085,-1.1591244,10.251575,0.4072241
0.028086,-1.2616189,10.247204,0.4671271
0.028087,-1.3640665,10.242233,0.5269039
0.028088,-1.4664614,10.236667,0.58652496
0.028089,-1.5687978,10.230504,0.64596194
0.02809,-1.6710695,10.223747,0.7051876
0.028091,-1.7732708,10.2164,0.76417536
0.028092,-1.8753955,10.208465,0.8228999
0.028093,-1.9774381,10.199944,0.88133734
0.028094,-2.0793924,10.190839,0.93946475
0.028095,-2.181253,10.181155,0.99726
0.028096,-2.2830136,10.170895,1.0547028
0.028097,-2.3846688,10.160062,1.111774
0.028098,-2.486213,10.148661,1.1684555
0.028099,-2.5876403,10.136694,1.2247301
0.0281,-2.688945,10.124167,1.280583
0.028101,-2.7901218,10.111084,1.3359998
0.028102,-2.8911648,10.097449,1.3909674
0.028103,-2.9920688,10.083266,1.445474
0.028104,-3.0928283,10.068541,1.4995098
0.028105,-3.1934378,10.053278,1.5530654
0.028106,-3.2938921,10.037481,1.6061327
0.028107,-3.3941858,10.021156,1.6587052
0.028108,-3.4943135,10.004309,1.7107778
0.028109,-3.5942702,9.986942,1.7623456
0.02811,-3.6940506,9.969064,1.8134055
0.028111,-3.7936497,9.950676,1.8639559
0.028112,-3.8930624,9.931787,1.9139954
0.028113,-3.9922838,9.912398,1.9635241
0.028114,-4.0913086,9.892517,2.012543
0.028115,-4.1901326,9.872149,2.0610542
0.028116,-4.28875,9.851298,2.1090608
0.028117,-4.387157,9.829969,2.1565661
0.028118,-4.4853477,9.808168,2.2035751
0.028119,-4.5833187,9.7859,2.250093
0.02812,-4.681064,9.763168,2.2961261
0.028121,-4.77858,9.739979,2.3416812
0.028122,-4.875862,9.716336,2.3867657
0.028123,-4.9729056,9.6922455,2.4313881
0.028124,-5.069706,9.66771,2.4755566
0.028125,-5.1662583,9.6427355,2.5192807
0.028126,-5.262559,9.617326,2.5625699
0.028127,-5.3586035,9.591486,2.6054344
0.028128,-5.454387,9.565219,2.6478848
0.028129,-5.5499063,9.538529,2.6899319
0.02813,-5.6451564,9.511421,2.731587
0.028131,-5.7401333,9.483899,2.7728612
0.028132,-5.834833,9.455966,2.8137667
0.028133,-5.929251,9.427625,2.8543153
0.028134,-6.023384,9.398881,2.8945189
0.028135,-6.1172276,9.369736,2.9343896
0.028136,-6.2107778,9.340194,2.97394
0.028137,-6.30403,9.310258,3.013182
0.028138,-6.3969812,9.279931,3.0521286
0.028139,-6.4896274,9.249216,3.0907917
0.02814,-6.5819645,9.218117,3.129184
0.028141,-6.6739883,9.186634,3.1673179
0.028142,-6.765696,9.154771,3.2052052
0.028143,-6.857083,9.122531,3.2428586
0.028144,-6.9481454,9.089914,3.2802896
0.028145,-7.03888,9.056926,3.3175108
0.028146,-7.1292825,9.023565,3.3545337
0.028147,-7.21935,8.989836,3.3913696
0.028148,-7.309078,8.955738,3.4280303
0.028149,-7.3984632,8.921275,3.4645267
0.02815,-7.487502,8.886448,3.50087
0.028151,-7.576191,8.851258,3.537071
0.028152,-7.6645265,8.815707,3.57314
0.028153,-7.752504,8.779797,3.6090872
0.028154,-7.840121,8.743526,3.644923
0.028155,-7.9273734,8.706898,3.6806567
0.028156,-8.014257,8.669913,3.716298
0.028157,-8.100771,8.632572,3.751856
0.028158,-8.186908,8.594876,3.7873397
0.028159,-8.272667,8.556826,3.8227575
0.02816,-8.358044,8.518421,3.8581176
0.028161,-8.443034,8.479664,3.893428
0.028162,-8.527636,8.440553,3.9286966
0.028163,-8.611844,8.40109,3.9639306
0.028164,-8.695656,8.361275,3.9991372
0.028165,-8.779068,8.321107,4.0343227
