Time,y,x
0.00328,-0.7364867,-0.7120481
0.00329,-0.7359886,-0.7194105
0.0033,-0.735493,-0.7267679
0.00331,-0.73499894,-0.73412037
0.00332,-0.7345056,-0.7414679
0.00333,-0.734012,-0.74881047
0.00334,-0.7335173,-0.7561481
0.00335,-0.73302054,-0.7634808
0.00336,-0.7325208,-0.7708085
0.00337,-0.7320171,-0.77813125
0.00338,-0.73150855,-0.78544885
0.00339,-0.73099416,-0.7927614
0.0034,-0.7304729,-0.80006874
0.00341,-0.7299439,-0.80737084
0.00342,-0.729406,-0.8146676
0.00343,-0.7288583,-0.8219589
0.00344,-0.7282998,-0.82924473
0.00345,-0.72772944,-0.8365249
0.00346,-0.72714615,-0.8437993
0.00347,-0.726549,-0.8510678
0.00348,-0.7259369,-0.85833025
0.00349,-0.7253087,-0.86558646
0.0035,-0.7246635,-0.87283635
0.00351,-0.7240001,-0.8800797
0.00352,-0.7233175,-0.8873163
0.00353,-0.72261465,-0.894546
0.00354,-0.7218904,-0.90176857
0.00355,-0.72114366,-0.90898377
0.00356,-0.72037345,-0.91619134
0.00357,-0.71957856,-0.92339116
0.00358,-0.7187579,-0.9305829
0.00359,-0.71791047,-0.93776625
0.0036,-0.71703506,-0.944941
0.00361,-0.7161306,-0.95210683
0.00362,-0.715196,-0.9592635
0.00363,-0.7142302,-0.9664107
0.00364,-0.71323204,-0.97354805
0.00365,-0.71220034,-0.9806752
0.00366,-0.71113414,-0.98779196
0.00367,-0.7100323,-0.99489784
0.00368,-0.7088936,-1.0019925
0.00369,-0.70771706,-1.0090756
0.0037,-0.70650154,-1.0161468
0.00371,-0.705246,-1.0232055
0.00372,-0.7039492,-1.0302515
0.00373,-0.7026102,-1.0372844
0.00374,-0.70122784,-1.0443037
0.00375,-0.6998011,-1.0513088
0.00376,-0.6983288,-1.0582995
0.00377,-0.69680995,-1.0652752
0.00378,-0.6952435,-1.0722356
0.00379,-0.6936283,-1.07918
0.0038,-0.69196343,-1.086108
0.00381,-0.6902477,-1.0930191
0.00382,-0.68848026,-1.0999128
0.00383,-0.6866599,-1.1067885
0.00384,-0.6847857,-1.1136458
0.00385,-0.6828566,-1.1204841
0.00386,-0.6808717,-1.1273028
0.00387,-0.6788299,-1.1341014
0.00388,-0.67673033,-1.1408792
0.00389,-0.67457193,-1.1476358
0.0039,-0.67235374,-1.1543704
0.00391,-0.67007494,-1.1610826
0.00392,-0.6677345,-1.1677718
0.00393,-0.6653315,-1.1744372
0.00394,-0.6628651,-1.1810782
0.00395,-0.66033435,-1.1876943
0.00396,-0.6577384,-1.1942847
0.00397,-0.6550764,-1.2008488
0.00398,-0.65234745,-1.207386
0.00399,-0.6495508,-1.2138956
0.004,-0.6466856,-1.2203768
0.00401,-0.6437511,-1.226829
0.00402,-0.6407464,-1.2332517
0.00403,-0.6376708,-1.2396438
0.00404,-0.63452363,-1.2460048
0.00405,-0.631304,-1.252334
0.00406,-0.62801135,-1.2586308
0.00407,-0.62464494,-1.264894
0.00408,-0.621204,-1.2711234
0.00409,-0.617688,-1.2773179
0.0041,-0.6140962,-1.283477
0.00411,-0.6104281,-1.2895995
0.00412,-0.606683,-1.2956852
0.00413,-0.60286033,-1.301733
0.00414,-0.59895957,-1.3077421
0.00415,-0.5949802,-1.313712
0.00416,-0.5909216,-1.3196416
0.00417,-0.5867833,-1.3255302
0.00418,-0.5825649,-1.3313769
0.00419,-0.57826585,-1.3371812
0.0042,-0.57388574,-1.342942
0.00421,-0.5694242,-1.3486587
0.00422,-0.5648808,-1.3543302
0.00423,-0.5602551,-1.359956
0.00424,-0.5555469,-1.365535
0.00425,-0.5507557,-1.3710667
0.00426,-0.5458813,-1.3765498
0.00427,-0.54092336,-1.381984
0.00428,-0.5358816,-1.3873681
0.00429,-0.5307558,-1.3927014
0.0043,-0.5255457,-1.397983
0.00431,-0.52025115,-1.403212
0.00432,-0.51487195,-1.4083877
0.00433,-0.5094079,-1.4135091
0.00434,-0.50385886,-1.4185755
0.00435,-0.49822477,-1.423586
0.00436,-0.49250546,-1.4285398
0.00437,-0.48670086,-1.4334358
0.00438,-0.48081094,-1.4382734
0.00439,-0.47483563,-1.4430518
0.0044,-0.46877494,-1.4477699
0.00441,-0.46262884,-1.452427
0.00442,-0.45639735,-1.4570222
0.00443,-0.45008054,-1.4615546
0.00444,-0.44367844,-1.4660236
0.00445,-0.43719113,-1.470428
0.00446,-0.43061873,-1.4747671
0.00447,-0.42396134,-1.47904
0.00448,-0.41721907,-1.483246
0.00449,-0.4103921,-1.4873841
0.0045,-0.40348062,-1.4914535
0.00451,-0.39648476,-1.4954535
0.00452,-0.38940474,-1.499383
0.00453,-0.3822408,-1.5032413
0.00454,-0.37499318,-1.5070275
0.00455,-0.3676621,-1.5107409
0.00456,-0.36024785,-1.5143805
0.00457,-0.3527507,-1.5179455
0.00458,-0.34517094,-1.5214353
0.00459,-0.33750892,-1.5248487
0.0046,-0.32976493,-1.5281851
0.00461,-0.3219393,-1.5314437
0.00462,-0.3140324,-1.5346236
0.00463,-0.3060446,-1.537724
0.00464,-0.29797626,-1.5407442
0.00465,-0.2898278,-1.5436833
0.00466,-0.28159955,-1.5465405
0.00467,-0.273292,-1.5493151
0.00468,-0.2649055,-1.5520061
0.00469,-0.25644058,-1.5546129
0.0047,-0.24789757,-1.5571346
0.00471,-0.23927696,-1.5595706
0.00472,-0.23057921,-1.5619199
0.00473,-0.2218048,-1.5641819
0.00474,-0.21295418,-1.5663557
0.00475,-0.20402783,-1.5684407
0.00476,-0.19502625,-1.570436
0.00477,-0.18594994,-1.572341
0.00478,-0.17679936,-1.5741549
0.00479,-0.16757505,-1.5758767
0.0048,-0.1582775,-1.5775061
0.00481,-0.14890723,-1.5790421
0.00482,-0.13946475,-1.5804839
0.00483,-0.12995058,-1.5818311
0.00484,-0.120365255,-1.5830827
0.00485,-0.11070927,-1.5842382
0.00486,-0.10098318,-1.5852966
0.00487,-0.09118749,-1.5862576
0.00488,-0.081322744,-1.5871202
0.00489,-0.07138946,-1.5878838
0.0049,-0.06138817,-1.5885477
0.00491,-0.0513194,-1.5891113
0.00492,-0.041183688,-1.5895739
0.00493,-0.030981548,-1.5899348
0.00494,-0.02071351,-1.5901933
0.00495,-0.010380097,-1.5903488
0.00496,1.8175306e-05,-1.5904007
0.00497,0.010480782,-1.5903482
0.00498,0.021007214,-1.5901909
0.00499,0.03159696,-1.5899279
0.005,0.04224951,-1.5895587
0.00501,0.052964367,-1.5890827
0.00502,0.06374103,-1.5884992
0.00503,0.074579,-1.5878077
0.00504,0.0854778,-1.5870074
0.00505,0.09643695,-1.5860978
0.00506,0.107455954,-1.5850785
0.00507,0.118534364,-1.5839486
0.00508,0.12967171,-1.5827075
0.00509,0.14086752,-1.581355
0.0051,0.15212135,-1.57989
0.00511,0.16343278,-1.5783123
0.00512,0.17480133,-1.5766212
0.00513,0.18622662,-1.5748161
0.00514,0.1977082,-1.5728965
0.00515,0.20924567,-1.5708617
0.00516,0.22083862,-1.5687114
0.00517,0.23248665,-1.5664448
0.00518,0.24418938,-1.5640614
0.00519,0.25594643,-1.5615608
0.0052,0.26775742,-1.5589423
0.00521,0.27962202,-1.5562055
0.00522,0.29153982,-1.5533497
0.00523,0.30351055,-1.5503745
0.00524,0.31553382,-1.5472794
0.00525,0.3276093,-1.5440637
0.00526,0.3397367,-1.5407269
0.00527,0.35191575,-1.5372688
0.00528,0.36414605,-1.5336884
0.00529,0.3764274,-1.5299857
0.0053,0.38875952,-1.5261598
0.00531,0.40114206,-1.5222102
0.00532,0.41357484,-1.5181367
0.00533,0.42605758,-1.5139387
0.00534,0.43859002,-1.5096154
0.00535,0.45117193,-1.5051666
0.00536,0.4638031,-1.5005918
0.00537,0.4764833,-1.4958904
0.00538,0.48921233,-1.4910619
0.00539,0.50198996,-1.486106
0.0054,0.51481605,-1.481022
0.00541,0.52769035,-1.4758096
0.00542,0.5406127,-1.470468
0.00543,0.55358297,-1.464997
0.00544,0.566601,-1.4593962
0.00545,0.57966655,-1.4536649
0.00546,0.5927795,-1.4478028
0.00547,0.60593975,-1.4418092
0.00548,0.6191471,-1.4356838
0.00549,0.6324015,-1.4294261
0.0055,0.6457028,-1.4230356
0.00551,0.65905076,-1.4165119
0.00552,0.67244536,-1.4098544
0.00553,0.6858865,-1.4030628
0.00554,0.699374,-1.3961365
0.00555,0.7129078,-1.3890752
0.00556,0.7264878,-1.3818783
0.00557,0.74011385,-1.3745453
0.00558,0.7537859,-1.3670758
0.00559,0.7675038,-1.3594694
0.0056,0.78126746,-1.3517256
0.00561,0.7950768,-1.3438439
0.00562,0.80893165,-1.3358239
0.00563,0.8228319,-1.3276651
0.00564,0.83677757,-1.3193672
0.00565,0.85076845,-1.3109294
0.00566,0.86480445,-1.3023516
0.00567,0.8788854,-1.2936332
0.00568,0.8930112,-1.2847738
0.00569,0.90718174,-1.2757728
0.0057,0.9213969,-1.26663
0.00571,0.9356565,-1.2573447
0.00572,0.94996035,-1.2479167
0.00573,0.9643084,-1.2383454
0.00574,0.9787003,-1.2286304
0.00575,0.993136,-1.2187713
0.00576,1.0076152,-1.2087675
0.00577,1.0221378,-1.1986189
0.00578,1.0367035,-1.1883247
0.00579,1.0513121,-1.1778847
0.0058,1.0659631,-1.1672983
0.00581,1.0806566,-1.1565653
0.00582,1.0953921,-1.1456851
0.00583,1.1101693,-1.1346573
0.00584,1.1249878,-1.1234815
0.00585,1.1398474,-1.1121573
0.00586,1.1547475,-1.1006845
0.00587,1.1696879,-1.0890623
0.00588,1.184668,-1.0772905
0.00589,1.1996872,-1.0653689
0.0059,1.2147453,-1.0532967
0.00591,1.2298415,-1.0410738
0.00592,1.2449754,-1.0286998
0.00593,1.2601464,-1.0161742
0.00594,1.2753537,-1.0034968
0.00595,1.2905967,-0.99066705
0.00596,1.3058747,-0.97768474
0.00597,1.321187,-0.9645495
0.00598,1.3365326,-0.95126086
0.00599,1.3519108,-0.9378187
0.006,1.3673207,-0.9242226
0.00601,1.3827611,-0.9104722
0.00602,1.3982314,-0.8965673
0.00603,1.4137303,-0.8825075
0.00604,1.4292566,-0.86829257
0.00605,1.4448092,-0.8539223
0.00606,1.4603869,-0.83939636
0.00607,1.4759884,-0.8247145
0.00608,1.4916123,-0.8098765
0.00609,1.5072572,-0.7948822
0.0061,1.5229216,-0.7797313
0.00611,1.5386037,-0.76442367
0.00612,1.5543022,-0.7489592
0.00613,1.5700151,-0.7333376
0.00614,1.5857407,-0.7175588
0.00615,1.6014771,-0.7016227
0.00616,1.6172223,-0.6855293
0.00617,1.6329743,-0.6692783
0.00618,1.6487309,-0.65286976
0.00619,1.6644896,-0.63630366
0.0062,1.6802485,-0.61958
0.00621,1.6960049,-0.60269874
0.00622,1.7117561,-0.5856599
0.00623,1.7274998,-0.5684636
0.00624,1.743233,-0.55110997
0.00625,1.7589529,-0.5335991
0.00626,1.7746565,-0.515931
0.00627,1.7903408,-0.498106
0.00628,1.8060024,-0.48012426
0.00629,1.821638,-0.46198606
0.0063,1.8372443,-0.44369164
0.00631,1.8528174,-0.4252413
0.00632,1.868354,-0.40663543
0.00633,1.88385,-0.38787436
0.00634,1.8993013,-0.3689586
0.00635,1.9147041,-0.34988853
0.00636,1.9300538,-0.3306647
0.00637,1.9453464,-0.31128764
0.00638,1.9605769,-0.29175797
0.00639,1.975741,-0.27207634
0.0064,1.9908336,-0.25224343
0.00641,2.0058498,-0.23225994
0.00642,2.0207846,-0.21212672
0.00643,2.0356326,-0.19184455
0.00644,2.0503883,-0.17141439
0.00645,2.065046,-0.15083714
0.00646,2.0796003,-0.13011383
0.00647,2.094045,-0.10924551
0.00648,2.1083739,-0.08823332
0.00649,2.1225812,-0.06707845
0.0065,2.13666,-0.04578214
0.00651,2.1506042,-0.02434571
0.00652,2.1644068,-0.0027705373
0.00653,2.178061,0.018941926
0.00654,2.1915598,0.04079016
0.00655,2.204896,0.06277257
0.00656,2.2180622,0.084887505
0.00657,2.231051,0.107133225
0.00658,2.2438545,0.12950791
0.00659,2.2564652,0.15200967
0.0066,2.268875,0.17463654
0.00661,2.2810755,0.19738647
0.00662,2.293059,0.22025733
0.00663,2.304817,0.2432469
0.00664,2.316341,0.2663529
0.00665,2.327622,0.28957292
0.00666,2.3386514,0.3129045
0.00667,2.3494205,0.33634508
0.00668,2.3599205,0.359892
0.00669,2.3701417,0.38354257
0.0067,2.3800755,0.40729392
0.00671,2.3897123,0.4311431
0.00672,2.399043,0.45508716
0.00673,2.408058,0.47912294
0.00674,2.4167476,0.50324726
0.00675,2.4251027,0.52745676
0.00676,2.4331136,0.55174816
0.00677,2.4407704,0.5761179
0.00678,2.4480636,0.6005624
0.00679,2.454984,0.6250779
0.0068,2.4615214,0.64966077
0.00681,2.4676664,0.67430705
0.00682,2.4734097,0.6990128
0.00683,2.4787414,0.7237739
0.00684,2.483652,0.74858624
0.00685,2.4881325,0.77344555
0.00686,2.4921734,0.7983474
0.00687,2.4957654,0.82328755
0.00688,2.4988997,0.84826124
0.00689,2.5015671,0.873264
0.0069,2.503759,0.89829105
0.00691,2.5054665,0.9233376
0.00692,2.5066814,0.94839877
0.00693,2.507396,0.97346956
0.00694,2.5076015,0.998545
0.00695,2.5072906,1.0236199
