Time,x1,x2,z
0.0855,0.0066345623,0.004421913,3.849992
0.086,0.0068795984,0.0046011023,3.8666582
0.0865,0.007136079,0.004788795,3.8833241
0.087,0.007404573,0.0049854256,3.8999903
0.0875,0.0076856962,0.0051914654,3.9166563
0.088,0.007980096,0.00540741,3.9333224
0.0885,0.00828851,0.0056338273,3.9499884
0.089,0.008611651,0.0058712633,3.966654
0.0895,0.008950292,0.006120312,3.98332
0.09,0.009305247,0.0063815988,3.9999857
0.0905,0.009677405,0.006655807,4.016651
0.091,0.010067693,0.006943653,4.0333166
0.0915,0.010477072,0.0072458745,4.049982
0.092,0.010906564,0.0075632604,4.0666475
0.0925,0.011357287,0.007896674,4.083313
0.093,0.011830399,0.0082470095,4.099978
0.0935,0.012327112,0.008615203,4.116643
0.094,0.012848715,0.009002253,4.133308
0.0945,0.013396616,0.009409249,4.1499724
0.095,0.013972263,0.009837313,4.166637
0.0955,0.0145771885,0.010287633,4.183301
0.096,0.015213036,0.0107614845,4.199965
0.0965,0.015881581,0.011260247,4.216629
0.097,0.016584648,0.011785339,4.2332926
0.0975,0.017324187,0.012338274,4.2499557
0.098,0.018102312,0.012920701,4.2666187
0.0985,0.01892122,0.013534331,4.2832813
0.099,0.019783247,0.014180982,4.2999434
0.0995,0.020690905,0.0148626175,4.316605
0.1,0.021646854,0.015581313,4.3332667
0.1005,0.022653889,0.016339252,4.3499274
0.101,0.023715012,0.017138785,4.3665876
0.1015,0.02483342,0.017982412,4.383247
0.102,0.026012475,0.018872764,4.399906
0.1025,0.027255792,0.019812679,4.416564
0.103,0.028567212,0.020805167,4.4332213
0.1035,0.029950786,0.02185341,4.4498777
0.104,0.031410888,0.022960842,4.4665327
0.1045,0.03295212,0.024131086,4.4831867
0.105,0.03457939,0.025367996,4.4998393
0.1055,0.036297966,0.026675727,4.516491
0.106,0.038113404,0.028058654,4.5331407
0.1065,0.04003165,0.029521465,4.5497885
0.107,0.042059064,0.031069184,4.5664344
0.1075,0.044202384,0.03270712,4.583078
0.108,0.04646884,0.034441005,4.5997195
0.1085,0.048866108,0.036276896,4.616358
0.109,0.051402375,0.038221277,4.6329937
0.1095,0.05408641,0.04028109,4.649626
0.11,0.056927513,0.042463712,4.666254
0.1105,0.059935696,0.04477708,4.6828785
0.111,0.063121565,0.047229607,4.6994977
0.1115,0.0664965,0.049830344,4.716112
0.112,0.07007264,0.052588936,4.7327204
0.1125,0.07386296,0.055515688,4.7493224
0.113,0.07788133,0.05862165,4.765917
0.1135,0.08214253,0.061918594,4.782503
0.114,0.08666245,0.065419175,4.7990804
0.1145,0.09145797,0.069136865,4.815647
0.115,0.09654725,0.07308615,4.8322024
0.1155,0.10194964,0.07728247,4.848745
0.116,0.107685894,0.08174243,4.8652725
0.1165,0.11377818,0.086483724,4.881784
0.117,0.12025028,0.0915254,4.8982773
0.1175,0.12712759,0.09688776,4.9147496
0.118,0.13443735,0.10259265,4.931199
0.1185,0.1422087,0.108663395,4.9476223
0.119,0.15047291,0.11512507,4.964016
0.1195,0.15926342,0.1220045,4.9803767
0.12,0.1686161,0.12933049,4.9967003
0.1205,0.17856938,0.13713385,5.0129814
0.121,0.18916444,0.14544772,5.0292153
0.1215,0.20044543,0.15430751,5.0453954
0.122,0.21245967,0.16375133,5.061515
0.1225,0.22525789,0.17381994,5.077566
0.123,0.23889448,0.1845571,5.0935397
0.1235,0.25342777,0.19600974,5.109426
0.124,0.2689203,0.20822819,5.125213
0.1245,0.28543913,0.22126646,5.140888
0.125,0.30305618,0.23518239,5.156436
0.1255,0.32184848,0.25003806,5.1718397
0.126,0.34189865,0.26589996,5.18708
0.1265,0.36329526,0.2828393,5.2021346
0.127,0.3861331,0.30093247,5.216979
0.1275,0.41051385,0.32026115,5.2315845
0.128,0.43654627,0.34091285,5.2459183
0.1285,0.4643468,0.36298102,5.2599435
0.129,0.49403992,0.3865657,5.2736177
0.1295,0.5257588,0.4117735,5.2868934
0.13,0.55964553,0.43871826,5.299715
0.1305,0.5958518,0.46752125,5.31202
0.131,0.6345391,0.49831128,5.3237367
0.1315,0.67587954,0.5312253,5.334784
0.132,0.7200557,0.5664082,5.3450685
0.1325,0.7672614,0.60401326,5.354484
0.133,0.8177016,0.6442019,5.3629103
0.1335,0.8715924,0.6871434,5.370209
0.134,0.92916125,0.733015,5.376224
0.1345,0.99064636,0.7820008,5.3807764
0.135,1.0562959,0.834291,5.3836627
0.1355,1.1263674,0.8900807,5.3846526
0.136,1.2011262,0.94956815,5.3834844
0.1365,1.2808428,1.0129521,5.3798623
0.137,1.365791,1.0804291,5.3734517
0.1375,1.4562436,1.152189,5.3638744
0.138,1.5524685,1.2284108,5.350706
0.1385,1.6547223,1.3092557,5.333471
0.139,1.7632436,1.3948599,5.3116374
0.1395,1.8782437,1.4853255,5.2846146
0.14,1.9998965,1.5807091,5.251749
0.1405,2.128326,1.6810095,5.2123227
0.141,2.2635915,1.7861525,5.165553
0.1415,2.405671,1.895973,5.1105933
0.142,2.5544412,2.0101967,5.04654
0.1425,2.7096593,2.1284182,4.9724374
0.143,2.8709385,2.2500803,4.8872957
0.1435,3.0377266,2.3744497,4.7901063
0.144,3.2092848,2.5005956,4.6798697
0.1445,3.3846672,2.6273708,4.5556273
0.145,3.5627067,2.7533967,4.416504
0.1455,3.7420075,2.8770568,4.261755
0.146,3.9209466,2.9964976,4.0908227
0.1465,4.097689,3.1096458,3.903395
0.147,4.270219,3.214239,3.6994662
0.1475,4.436386,3.307875,3.4793975
0.148,4.5939717,3.3880775,3.243964
0.1485,4.74077,3.4523814,2.994392
0.149,4.8746834,3.4984274,2.7323732
0.1495,4.9938235,3.5240686,2.4600558
0.15,5.096615,3.527473,2.1800056
0.1505,5.181883,3.507219,1.8951385
0.151,5.248931,3.4623728,1.6086292
0.1515,5.297584,3.3925383,1.3237993
0.152,5.3282075,3.2978773,1.0439941
0.1525,5.3416834,3.179095,0.7724613
0.153,5.3393636,3.0373962,0.51223755
0.1535,5.3229904,2.8744128,0.26605535
0.154,5.294599,2.6921153,0.036275037
0.1545,5.256412,2.4927137,-0.17515515
0.155,5.210729,2.2785602,-0.3667116
0.1555,5.1598287,2.0520577,-0.5372824
0.156,5.1058755,1.8155825,-0.68613523
0.1565,5.0508485,1.5714251,-0.8128711
0.157,4.9964867,1.321747,-0.91737115
0.1575,4.9442477,1.068558,-0.9997417
0.158,4.8952875,0.8137069,-1.0602621
0.1585,4.8504477,0.5588856,-1.0993387
0.159,4.8102603,0.30564344,-1.1174675
0.1595,4.7749534,0.05540634,-1.1152072
0.16,4.7444696,-0.19050026,-1.0931602
0.1605,4.718486,-0.43082872,-1.051965
0.161,4.6964383,-0.6643886,-0.99229604
0.1615,4.6775513,-0.8900304,-0.91487
0.162,4.660867,-1.1066346,-0.8204581
0.1625,4.6452827,-1.3131078,-0.7099008
0.163,4.6295843,-1.5083858,-0.584124
0.1635,4.6124897,-1.6914428,-0.44415447
0.164,4.59269,-1.861309,-0.2911314
0.1645,4.568893,-2.0170918,-0.12631394
0.165,4.5398684,-2.1580012,0.0489183
0.1655,4.504488,-2.2833784,0.23307195
0.166,4.461768,-2.3927214,0.42455477
0.1665,4.4108996,-2.4857101,0.6216979
0.167,4.3512783,-2.5622253,0.82278544
0.1675,4.282521,-2.6223607,1.0260884
0.168,4.2044725,-2.6664264,1.2299024
0.1685,4.1172075,-2.694945,1.4325858
0.169,4.021016,-2.7086372,1.6325964
0.1695,3.9163823,-2.7084005,1.8285227
0.17,3.8039615,-2.6952815,2.0191114
0.1705,3.6845431,-2.670444,2.2032864
0.171,3.5590196,-2.635134,2.3801599
0.1715,3.4283483,-2.5906448,2.5490363
0.172,3.2935185,-2.5382843,2.7094095
0.1725,3.1555202,-2.4793446,2.8609521
0.173,3.0153162,-2.4150755,3.003502
0.1735,2.8738213,-2.3466644,3.1370432
0.174,2.7318826,-2.2752197,3.2616878
0.1745,2.59027,-2.2017589,3.3776522
0.175,2.449666,-2.1272037,3.485239
0.1755,2.310663,-2.0523756,3.584815
0.176,2.1737633,-1.9779977,3.6767948
0.1765,2.0393798,-1.9046975,3.7616236
0.177,1.9078425,-1.8330125,3.8397639
0.1775,1.7794021,-1.7633961,3.9116828
0.178,1.6542375,-1.6962261,3.9778433
0.1785,1.532463,-1.6318115,4.038696
0.179,1.4141349,-1.5704014,4.094674
0.1795,1.2992592,-1.5121918,4.146188
0.18,1.1877975,-1.4573338,4.1936226
0.1805,1.0796738,-1.4059397,4.2373366
0.181,0.97477955,-1.35809,4.2776594
0.1815,0.87297916,-1.3138387,4.3148937
0.182,0.7741145,-1.273218,4.3493114
0.1825,0.67800844,-1.236244,4.381158
0.183,0.58446854,-1.202919,4.4106526
0.1835,0.49329007,-1.1732364,4.437987
0.184,0.40425795,-1.1471827,4.4633293
0.1845,0.3171493,-1.1247402,4.486823
0.185,0.23173493,-1.1058896,4.5085897
0.1855,0.14778066,-1.090611,4.5287285
0.186,0.06504864,-1.0788857,4.547318
0.1865,-0.016701844,-1.0706975,4.5644174
0.187,-0.09771356,-1.0660336,4.5800653
0.1875,-0.1782307,-1.064885,4.594282
0.188,-0.25849834,-1.067247,4.6070695
0.1885,-0.33876196,-1.07312,4.6184106
0.189,-0.41926688,-1.0825084,4.62827
0.1895,-0.50025785,-1.0954219,4.6365943
0.19,-0.5819786,-1.1118739,4.6433096
0.1905,-0.6646709,-1.1318814,4.6483235
