Time,v1,v2,vRL
0,0,0.001,1.8665073e-08
1e-06,5.4590273e-05,0.0009944424,7.921211e-07
2e-06,0.0001099959,0.0009886797,1.5621061e-06
3e-06,0.00016627075,0.0009827093,2.3270445e-06
4e-06,0.00022344808,0.00097653794,3.0866147e-06
5e-06,0.00028153887,0.0009701771,3.840647e-06
6e-06,0.00034054817,0.0009636313,4.589082e-06
7e-06,0.00040049123,0.00095691445,5.331729e-06
8e-06,0.00046136987,0.00095002784,6.068581e-06
9e-06,0.00052320864,0.00094299286,6.7993765e-06
1e-05,0.00058600534,0.000935807,7.5241583e-06
1.1e-05,0.0006497906,0.00092849444,8.242671e-06
1.2e-05,0.000714557,0.0009210487,8.954994e-06
1.3e-05,0.0007803393,0.0009134935,9.660934e-06
1.4e-05,0.0008471439,0.0009058332,1.0360458e-05
1.5e-05,0.0009149849,0.0008980775,1.10534875e-05
1.6e-05,0.0009838787,0.00089023676,1.173995e-05
1.7e-05,0.0010538597,0.000882328,1.2419811e-05
1.8e-05,0.0011249366,0.00087435887,1.3092981e-05
1.9e-05,0.0011971272,0.0008663404,1.3759392e-05
2e-05,0.0012704501,0.00085828366,1.4418978e-05
2.1e-05,0.0013449517,0.0008502022,1.507191e-05
2.2e-05,0.00142064,0.0008421062,1.5718033e-05
2.3e-05,0.0014975368,0.0008340069,1.635731e-05
2.4e-05,0.0015756635,0.00082591566,1.6989703e-05
2.5e-05,0.0016550748,0.0008178453,1.7615457e-05
2.6e-05,0.0017357842,0.00080980675,1.8234463e-05
2.7e-05,0.0018178164,0.0008018115,1.884671e-05
2.8e-05,0.0019011975,0.0007938711,1.9452196e-05
2.9e-05,0.0019859858,0.00078599853,2.0051173e-05
3e-05,0.002072205,0.00077820517,2.0643618e-05
3.1e-05,0.0021598826,0.0007705026,2.1229542e-05
3.2e-05,0.0022490495,0.0007629026,2.1808984e-05
3.3e-05,0.0023397596,0.0007554181,2.238214e-05
3.4e-05,0.0024320532,0.0007480613,2.2949107e-05
3.5e-05,0.0025259661,0.0007408442,2.3509954e-05
3.6e-05,0.0026215403,0.0007337791,2.4064799e-05
3.7e-05,0.0027188242,0.0007268787,2.461378e-05
3.8e-05,0.0028178657,0.00072015566,2.5157042e-05
3.9e-05,0.0029187119,0.0007136226,2.5694726e-05
4e-05,0.0030214123,0.0007072922,2.6226991e-05
4.1e-05,0.0031260191,0.0007011773,2.6754009e-05
4.2e-05,0.0032325874,0.000695291,2.7275953e-05
4.3e-05,0.0033411742,0.00068964623,2.7793012e-05
4.4e-05,0.0034518356,0.0006842562,2.8305387e-05
4.5e-05,0.0035646313,0.0006791341,2.8813283e-05
4.6e-05,0.0036796217,0.00067429326,2.9316918e-05
4.7e-05,0.0037968722,0.0006697472,2.9816521e-05
4.8e-05,0.0039164517,0.0006655096,3.031233e-05
4.9e-05,0.0040384256,0.000661594,3.0804596e-05
5e-05,0.0041628634,0.0006580141,3.129357e-05
5.1e-05,0.004289836,0.0006547838,3.1779524e-05
5.2e-05,0.0044194194,0.00065191713,3.226274e-05
5.3e-05,0.0045516975,0.0006494288,3.274351e-05
5.4e-05,0.004686745,0.00064733264,3.3222135e-05
5.5e-05,0.0048246435,0.00064564316,3.3698925e-05
5.6e-05,0.004965476,0.00064437476,3.4174198e-05
5.7e-05,0.00510933,0.00064354215,3.464829e-05
5.8e-05,0.0052563064,0.00064316107,3.512156e-05
5.9e-05,0.0054064905,0.000643246,3.559436e-05
6e-05,0.0055599785,0.0006438121,3.606705e-05
6.1e-05,0.005716867,0.00064487476,3.6540012e-05
6.2e-05,0.005877256,0.00064644933,3.7013637e-05
6.3e-05,0.0060412637,0.00064855267,3.7488346e-05
6.4e-05,0.006208991,0.0006512001,3.7964543e-05
6.5e-05,0.006380548,0.0006544079,3.844266e-05
6.6e-05,0.0065560476,0.0006581921,3.8923128e-05
6.7e-05,0.006735606,0.00066256925,3.94064e-05
6.8e-05,0.006919354,0.000667557,3.989296e-05
6.9e-05,0.007107415,0.00067317224,4.0383275e-05
7e-05,0.0072999154,0.0006794322,4.0877843e-05
7.1e-05,0.0074969884,0.00068635435,4.1377163e-05
7.2e-05,0.00769877,0.0006939566,4.1881754e-05
7.3e-05,0.007905402,0.0007022573,4.2392152e-05
7.4e-05,0.008117031,0.00071127486,4.29089e-05
7.5e-05,0.008333803,0.00072102784,4.343256e-05
7.6e-05,0.008555873,0.00073153543,4.3963704e-05
7.7e-05,0.008783397,0.00074281683,4.450292e-05
7.8e-05,0.009016539,0.0007548919,4.5050816e-05
7.9e-05,0.009255465,0.00076778076,4.560801e-05
8e-05,0.009500348,0.00078150374,4.617513e-05
8.1e-05,0.009751363,0.00079608156,4.675283e-05
8.2e-05,0.01000869,0.00081153534,4.7341768e-05
8.3e-05,0.010272519,0.0008278867,4.7942634e-05
8.4e-05,0.01054304,0.0008451578,4.8556125e-05
8.5e-05,0.010820452,0.0008633709,4.9182952e-05
8.6e-05,0.011104955,0.00088254875,4.9823844e-05
8.7e-05,0.01139676,0.00090271473,5.0479553e-05
8.8e-05,0.01169608,0.00092389254,5.1150844e-05
8.9e-05,0.012003137,0.00094610674,5.1838506e-05
9e-05,0.012318156,0.00096938194,5.254334e-05
9.1e-05,0.012641371,0.0009937434,5.326616e-05
9.2e-05,0.012973021,0.001019217,5.4007818e-05
9.3e-05,0.01331335,0.0010458289,5.4769167e-05
9.4e-05,0.013662615,0.0010736067,5.5551096e-05
9.5e-05,0.014021074,0.0011025775,5.6354504e-05
9.6e-05,0.014388995,0.0011327699,5.718031e-05
